HS_Code,VAT_Rate
6602000011,13.0%
6602000019,13.0%
6602000090,13.0%
6603200000,13.0%
6603900010,13.0%
6603900090,13.0%
6701000010,13.0%
6701000090,13.0%
6702100000,13.0%
6702901010,13.0%
6702901090,13.0%
6702902000,13.0%
6702903000,13.0%
6702909000,13.0%
6703000000,13.0%
6704110000,13.0%
6704190000,13.0%
6704200000,13.0%
6704900000,13.0%
6801000000,13.0%
6802101000,13.0%
6802109000,13.0%
6802211000,13.0%
6802212000,13.0%
6802219000,13.0%
6802230000,13.0%
6802291000,13.0%
6802299000,13.0%
6802911000,13.0%
6802919000,13.0%
6802921000,13.0%
6802929000,13.0%
6802931100,13.0%
6802931900,13.0%
6802939000,13.0%
6802991000,13.0%
6802999000,13.0%
6803001000,13.0%
6803009000,13.0%
6804100000,13.0%
6804211000,13.0%
6804219000,13.0%
6804221000,13.0%
6804229000,13.0%
6804231000,13.0%
6804239000,13.0%
6804301000,13.0%
6804309000,13.0%
6805100000,13.0%
6805200000,13.0%
6805300000,13.0%
6806101000,13.0%
6806109001,13.0%
6806109090,13.0%
6806200000,13.0%
6806900000,13.0%
6807100000,13.0%
6807900000,13.0%
6808000000,13.0%
6809110000,13.0%
6809190000,13.0%
6809900000,13.0%
6810110000,13.0%
6810191000,13.0%
6810199000,13.0%
6810911000,13.0%
6810919000,13.0%
6810991000,13.0%
6810999000,13.0%
6811401000,13.0%
6811402000,13.0%
6811403000,13.0%
6811409000,13.0%
6811810000,13.0%
6811820000,13.0%
6811891000,13.0%
6811899000,13.0%
6812800000,13.0%
6812910000,13.0%
6812920000,13.0%
6812930000,13.0%
6812990000,13.0%
6813201000,13.0%
6813209000,13.0%
6813810000,13.0%
6813890000,13.0%
6814100000,13.0%
6814900000,13.0%
6815100000,13.0%
6815200000,13.0%
6815910000,13.0%
6815992010,13.0%
6815992090,13.0%
6815993100,13.0%
6815993210,13.0%
6815993290,13.0%
6815993900,13.0%
6815994000,13.0%
6815999000,13.0%
6901000000,13.0%
6902100000,13.0%
6902200000,13.0%
6902900000,13.0%
6903100000,13.0%
6903200000,13.0%
6903900000,13.0%
6904100000,13.0%
6904900000,13.0%
6905100000,13.0%
6905900000,13.0%
6906000000,13.0%
6907211000,13.0%
6907219000,13.0%
6907221000,13.0%
6907229000,13.0%
6907231000,13.0%
6907239000,13.0%
6907301000,13.0%
6907309000,13.0%
6907401000,13.0%
6907409000,13.0%
6909110000,13.0%
6909120000,13.0%
6909190000,13.0%
6909900000,13.0%
6910100000,13.0%
6910900000,13.0%
6911101100,13.0%
6911101900,13.0%
6911102100,13.0%
6911102900,13.0%
6911900000,13.0%
6912001000,13.0%
6912009000,13.0%
6913100000,13.0%
6913900000,13.0%
6914100000,13.0%
6914900000,13.0%
7001000010,13.0%
7001000090,13.0%
7002100000,13.0%
7002201000,13.0%
7002209000,13.0%
7002311000,13.0%
7002319000,13.0%
7002320000,13.0%
7002390001,13.0%
7002390090,13.0%
7003120000,13.0%
7003190001,13.0%
7003190090,13.0%
7003200000,13.0%
7003300000,13.0%
7004200000,13.0%
7004900001,13.0%
7004900090,13.0%
7005100000,13.0%
7005210000,13.0%
7005290002,13.0%
7005290090,13.0%
7005300000,13.0%
7006000001,13.0%
7006000002,13.0%
7006000090,13.0%
7007111001,13.0%
7007111090,13.0%
7007119000,13.0%
7007190000,13.0%
7007211000,13.0%
7007219000,13.0%
7007290000,13.0%
7008001000,13.0%
7008009000,13.0%
7009100000,13.0%
7009910001,13.0%
7009910090,13.0%
7009920000,13.0%
7010100000,13.0%
7010200000,13.0%
7010901000,13.0%
7010902000,13.0%
7010903000,13.0%
7010909000,13.0%
7011100000,13.0%
7011201000,13.0%
7011209001,13.0%
7011209090,13.0%
7011901000,13.0%
7011909000,13.0%
7013100000,13.0%
7013220000,13.0%
7013280000,13.0%
7013330000,13.0%
7013370000,13.0%
7013410000,13.0%
7013420000,13.0%
7013490000,13.0%
7013910000,13.0%
7013990000,13.0%
7014001000,13.0%
7014009001,13.0%
7014009090,13.0%
7015101000,13.0%
7015109000,13.0%
7015901000,13.0%
7015902000,13.0%
7015909000,13.0%
7016100000,13.0%
7016901000,13.0%
7016909000,13.0%
7017100000,13.0%
7017200000,13.0%
7017900000,13.0%
7018100000,13.0%
7018200001,13.0%
7018200090,13.0%
7018900000,13.0%
7019110010,13.0%
7019110090,13.0%
7019120020,13.0%
7019120090,13.0%
7019190012,13.0%
7019190090,13.0%
7019310000,13.0%
7019320000,13.0%
7019391000,13.0%
7019399000,13.0%
7019400000,13.0%
7019510010,13.0%
7019510090,13.0%
7019520001,13.0%
7019520090,13.0%
7019590000,13.0%
7019901000,13.0%
7019902100,13.0%
7019902900,13.0%
7019909000,13.0%
7020001100,13.0%
7020001200,13.0%
7020001301,13.0%
7020001390,13.0%
7020001901,13.0%
7020001990,13.0%
7020009100,13.0%
7020009901,13.0%
7020009990,13.0%
7101101100,13.0%
7101101900,13.0%
7101109100,13.0%
7101109900,13.0%
7101211001,13.0%
7101211090,13.0%
7101219001,13.0%
7101219090,13.0%
7101221001,13.0%
7101221090,13.0%
7101229001,13.0%
7101229090,13.0%
7102100000,13.0%
7102210000,13.0%
7102290000,13.0%
7102310000,13.0%
7102390000,13.0%
7103100000,13.0%
7103910000,13.0%
7103991000,13.0%
7103992000,13.0%
7103993000,13.0%
7103994000,13.0%
7103999000,13.0%
7104100000,13.0%
7104201000,13.0%
7104209000,13.0%
7104901100,13.0%
7104901201,13.0%
7104901290,13.0%
7104901900,13.0%
7104909100,13.0%
7104909900,13.0%
7105101000,13.0%
7105102000,13.0%
7105900000,13.0%
7106101100,13.0%
7106101900,13.0%
7106102100,13.0%
7106102900,13.0%
7106911000,13.0%
7106919000,13.0%
7106921000,13.0%
7106929000,13.0%
7107000000,13.0%
7108110000,0.0%
7108120000,0.0%
7108130000,0.0%
7108200000,0.0%
7109000000,13.0%
7110110000,0.0%
7110191000,0.0%
7110199000,0.0%
7110210000,13.0%
7110291000,13.0%
7110299000,13.0%
7110310000,13.0%
7110391000,13.0%
7110399000,13.0%
7110410000,13.0%
7110491000,13.0%
7110499000,13.0%
7111000000,13.0%
7112301000,13.0%
7112309000,13.0%
7112911010,13.0%
7112911090,13.0%
7112912000,13.0%
7112921000,13.0%
7112922001,13.0%
7112922090,13.0%
7112991000,13.0%
7112992000,13.0%
7112999000,13.0%
7113111000,13.0%
7113119010,13.0%
7113119090,13.0%
7113191100,13.0%
7113191910,13.0%
7113191990,13.0%
7113192100,13.0%
7113192910,13.0%
7113192990,13.0%
7113199100,13.0%
7113199910,13.0%
7113199990,13.0%
7113201000,13.0%
7113209010,13.0%
7113209090,13.0%
7114110010,13.0%
7114110090,13.0%
7114190010,13.0%
7114190020,13.0%
7114190090,13.0%
7114200010,13.0%
7114200090,13.0%
7115100000,13.0%
7115901010,13.0%
7115901020,13.0%
7115901090,13.0%
7115909000,13.0%
7116100000,13.0%
7116200000,13.0%
7117110000,13.0%
7117190000,13.0%
7117900000,13.0%
7118100000,13.0%
7118900010,13.0%
7118900090,13.0%
7201100010,13.0%
7201100090,13.0%
7201200000,13.0%
7201500010,13.0%
7201500090,13.0%
7202110000,13.0%
7202190000,13.0%
7202210010,13.0%
7202210090,13.0%
7202290010,13.0%
7202290090,13.0%
7202300000,13.0%
7202410000,13.0%
7202490000,13.0%
7202500000,13.0%
7202600000,13.0%
7202700000,13.0%
7202801000,13.0%
7202802000,13.0%
7202910000,13.0%
7202921000,13.0%
7202929000,13.0%
7202930010,13.0%
7202930090,13.0%
7202991100,13.0%
7202991200,13.0%
7202991900,13.0%
7202999110,13.0%
7202999191,13.0%
7202999199,13.0%
7202999900,13.0%
7203100010,13.0%
7203100090,13.0%
7203900000,13.0%
7204100000,13.0%
7204210000,13.0%
7204290000,13.0%
7204300000,13.0%
7204410000,13.0%
7204490010,13.0%
7204490020,13.0%
7204490090,13.0%
7204500000,13.0%
7205100000,13.0%
7205210000,13.0%
7205290000,13.0%
7206100000,13.0%
7206900000,13.0%
7207110000,13.0%
7207120010,13.0%
7207120090,13.0%
7207190010,13.0%
7207190090,13.0%
7207200010,13.0%
7207200090,13.0%
7208100000,13.0%
7208250000,13.0%
7208261000,13.0%
7208269000,13.0%
7208271000,13.0%
7208279000,13.0%
7208360000,13.0%
7208370000,13.0%
7208381000,13.0%
7208389000,13.0%
7208391000,13.0%
7208399000,13.0%
7208400000,13.0%
7208511000,13.0%
7208512000,13.0%
7208519000,13.0%
7208520000,13.0%
7208531000,13.0%
7208539000,13.0%
7208541000,13.0%
7208549000,13.0%
7208900000,13.0%
7209151000,13.0%
7209159000,13.0%
7209161000,13.0%
7209169000,13.0%
7209171000,13.0%
7209179000,13.0%
7209181000,13.0%
7209189000,13.0%
7209250000,13.0%
7209260000,13.0%
7209270000,13.0%
7209280000,13.0%
7209900000,13.0%
7210110000,13.0%
7210120000,13.0%
7210200000,13.0%
7210300000,13.0%
7210410000,13.0%
7210490000,13.0%
7210500000,13.0%
7210610000,13.0%
7210690000,13.0%
7210701000,13.0%
7210709000,13.0%
7210900000,13.0%
7211130000,13.0%
7211140000,13.0%
7211190000,13.0%
7211230000,13.0%
7211290000,13.0%
7211900000,13.0%
7212100000,13.0%
7212200000,13.0%
7212300000,13.0%
7212400000,13.0%
7212500000,13.0%
7212600000,13.0%
7213100000,13.0%
7213200000,13.0%
7213910000,13.0%
7213990000,13.0%
7214100000,13.0%
7214200000,13.0%
7214300000,13.0%
7214910000,13.0%
7214990000,13.0%
7215100000,13.0%
7215500000,13.0%
7215900000,13.0%
7216101000,13.0%
7216102000,13.0%
7216109000,13.0%
7216210000,13.0%
7216220000,13.0%
7216310000,13.0%
7216321000,13.0%
7216329000,13.0%
7216331100,13.0%
7216331900,13.0%
7216339000,13.0%
7216401000,13.0%
7216402000,13.0%
7216501000,13.0%
7216502000,13.0%
7216509000,13.0%
7216610000,13.0%
7216690000,13.0%
7216910000,13.0%
7216990000,13.0%
7217100000,13.0%
7217200000,13.0%
7217301000,13.0%
7217309000,13.0%
7217900000,13.0%
7218100000,13.0%
7218910000,13.0%
7218990010,13.0%
7218990090,13.0%
7219110000,13.0%
7219120000,13.0%
7219131200,13.0%
7219131900,13.0%
7219132200,13.0%
7219132900,13.0%
7219141200,13.0%
7219141900,13.0%
7219142200,13.0%
7219142900,13.0%
7219210000,13.0%
7219220000,13.0%
7219230000,13.0%
7219241000,13.0%
7219242000,13.0%
7219243000,13.0%
7219310000,13.0%
7219320000,13.0%
7219331000,13.0%
7219339000,13.0%
7219340000,13.0%
7219350000,13.0%
7219900000,13.0%
7220110000,13.0%
7220120000,13.0%
7220202000,13.0%
7220203000,13.0%
7220204000,13.0%
7220900000,13.0%
7221000000,13.0%
7222110000,13.0%
7222190000,13.0%
7222200000,13.0%
7222300000,13.0%
7222400000,13.0%
7223000000,13.0%
7224100000,13.0%
7224901000,13.0%
7224909010,13.0%
7224909090,13.0%
7225110000,13.0%
7225190000,13.0%
7225300000,13.0%
7225401000,13.0%
7225409100,13.0%
7225409900,13.0%
7225500000,13.0%
7225910000,13.0%
7225920000,13.0%
7225991000,13.0%
7225999000,13.0%
7226110000,13.0%
7226190000,13.0%
7226200000,13.0%
7226911000,13.0%
7226919100,13.0%
7226919910,13.0%
7226919990,13.0%
7226920000,13.0%
7226991000,13.0%
7226992000,13.0%
7226999001,13.0%
7226999090,13.0%
7227100000,13.0%
7227200000,13.0%
7227901000,13.0%
7227909000,13.0%
7228100000,13.0%
7228200000,13.0%
7228301000,13.0%
7228309000,13.0%
7228400000,13.0%
7228500000,13.0%
7228600000,13.0%
7228701000,13.0%
7228709000,13.0%
7228800000,13.0%
7229200000,13.0%
7229901000,13.0%
7229909000,13.0%
7301100000,13.0%
7301200000,13.0%
7302100000,13.0%
7302300000,13.0%
7302400000,13.0%
7302901000,13.0%
7302909000,13.0%
7303001000,13.0%
7303009000,13.0%
7304111000,13.0%
7304112000,13.0%
7304113000,13.0%
7304119000,13.0%
7304191000,13.0%
7304192000,13.0%
7304193000,13.0%
7304199000,13.0%
7304221000,13.0%
7304229000,13.0%
7304231000,13.0%
7304239000,13.0%
7304240000,13.0%
7304291000,13.0%
7304292000,13.0%
7304293000,13.0%
7304311000,13.0%
7304312000,13.0%
7304319000,13.0%
7304391000,13.0%
7304392000,13.0%
7304399000,13.0%
7304411000,13.0%
7304419000,13.0%
7304491000,13.0%
7304499000,13.0%
7304511001,13.0%
7304511090,13.0%
7304512000,13.0%
7304519001,13.0%
7304519090,13.0%
7304591001,13.0%
7304591090,13.0%
7304592000,13.0%
7304599001,13.0%
7304599090,13.0%
7304900000,13.0%
7305110000,13.0%
7305120000,13.0%
7305190000,13.0%
7305200000,13.0%
7305310000,13.0%
7305390000,13.0%
7305900000,13.0%
7306110000,13.0%
7306190000,13.0%
7306210000,13.0%
7306290000,13.0%
7306301100,13.0%
7306301900,13.0%
7306309000,13.0%
7306400000,13.0%
7306500000,13.0%
7306610000,13.0%
7306690000,13.0%
7306900010,13.0%
7306900090,13.0%
7307110000,13.0%
7307190000,13.0%
7307210000,13.0%
7307220000,13.0%
7307230000,13.0%
7307290000,13.0%
7307910000,13.0%
7307920000,13.0%
7307930000,13.0%
7307990000,13.0%
7308100000,13.0%
7308200000,13.0%
7308300000,13.0%
7308400000,13.0%
7308900000,13.0%
7309000000,13.0%
7310100010,13.0%
7310100090,13.0%
7310211000,13.0%
7310219000,13.0%
7310291000,13.0%
7310299000,13.0%
7311001000,13.0%
7311009000,13.0%
7312100000,13.0%
7312900000,13.0%
7313000000,13.0%
7314120000,13.0%
7314140000,13.0%
7314190000,13.0%
7314200000,13.0%
7314310000,13.0%
7314390000,13.0%
7314410000,13.0%
7314420000,13.0%
7314490000,13.0%
7314500000,13.0%
7315111000,13.0%
7315112000,13.0%
7315119000,13.0%
7315120000,13.0%
7315190000,13.0%
7315200000,13.0%
7315810000,13.0%
7315820000,13.0%
7315890000,13.0%
7315900000,13.0%
7316000000,13.0%
7317000000,13.0%
7318110000,13.0%
7318120001,13.0%
7318120090,13.0%
7318130000,13.0%
7318140001,13.0%
7318140090,13.0%
7318151001,13.0%
7318151090,13.0%
7318159001,13.0%
7318159090,13.0%
7318160000,13.0%
7318190000,13.0%
7318210001,13.0%
7318210090,13.0%
7318220001,13.0%
7318220090,13.0%
7318230000,13.0%
7318240000,13.0%
7318290000,13.0%
7319401000,13.0%
7319409000,13.0%
7319900000,13.0%
7320101000,13.0%
7320102000,13.0%
7320109000,13.0%
7320201000,13.0%
7320209000,13.0%
7320901000,13.0%
7320909000,13.0%
7321110000,13.0%
7321121000,13.0%
7321129000,13.0%
7321190000,13.0%
7321810000,13.0%
7321820000,13.0%
7321890000,13.0%
7321900000,13.0%
7322110000,13.0%
7322190000,13.0%
7322900000,13.0%
7323100000,13.0%
7323910000,13.0%
7323920000,13.0%
7323930000,13.0%
7323941000,13.0%
7323942000,13.0%
7323949000,13.0%
7323990000,13.0%
7324100000,13.0%
7324210000,13.0%
7324290000,13.0%
7324900000,13.0%
7325101000,13.0%
7325109000,13.0%
7325910000,13.0%
7325991000,13.0%
7325999000,13.0%
7326110000,13.0%
7326191000,13.0%
7326199000,13.0%
7326201000,13.0%
7326209000,13.0%
7326901100,13.0%
7326901900,13.0%
7326909000,13.0%
7401000010,13.0%
7401000090,13.0%
7402000001,0.0%
7402000090,13.0%
7403111101,13.0%
7403111190,13.0%
7403111900,13.0%
7403119000,13.0%
7403120000,13.0%
7403130000,13.0%
7403190000,13.0%
7403210000,13.0%
7403220000,13.0%
7403290000,13.0%
7404000010,13.0%
7404000090,13.0%
7405000000,13.0%
7406101000,13.0%
7406102000,13.0%
7406103000,13.0%
7406104000,13.0%
7406109000,13.0%
7406201000,13.0%
7406202000,13.0%
7406209000,13.0%
7407101000,13.0%
7407109000,13.0%
7407211100,13.0%
7407211900,13.0%
7407219000,13.0%
7407290000,13.0%
7408110000,13.0%
7408190001,13.0%
7408190090,13.0%
7408210000,13.0%
7408221000,13.0%
7408229000,13.0%
7408290000,13.0%
7409111000,13.0%
7409119000,13.0%
7409190000,13.0%
7409210000,13.0%
7409290000,13.0%
7409310000,13.0%
7409390000,13.0%
7409400000,13.0%
7409900000,13.0%
7410110000,13.0%
7410121000,13.0%
7410129000,13.0%
7410211000,13.0%
7410219000,13.0%
7410221000,13.0%
7410229000,13.0%
7411101100,13.0%
7411101901,13.0%
7411101990,13.0%
7411102000,13.0%
7411109000,13.0%
7411211000,13.0%
7411219000,13.0%
7411220000,13.0%
7411290000,13.0%
7412100000,13.0%
7412201000,13.0%
7412209000,13.0%
7413000000,13.0%
7415100000,13.0%
7415210000,13.0%
7415290000,13.0%
7415331000,13.0%
7415339000,13.0%
7415390000,13.0%
7418101000,13.0%
7418102000,13.0%
7418109000,13.0%
7418200000,13.0%
7419100000,13.0%
7419911000,13.0%
7419919000,13.0%
7419992000,13.0%
7419993000,13.0%
7419994000,13.0%
7419995000,13.0%
7419999100,13.0%
7419999900,13.0%
7501100000,13.0%
7501201000,13.0%
7501209000,13.0%
7502101000,13.0%
7502109000,13.0%
7502200000,13.0%
7503000000,13.0%
7504001000,13.0%
7504002000,13.0%
7505110000,13.0%
7505120000,13.0%
7505210000,13.0%
7505220000,13.0%
7506100000,13.0%
7506200000,13.0%
7507110000,13.0%
7507120000,13.0%
7507200000,13.0%
7508101000,13.0%
7508108000,13.0%
7508109000,13.0%
7508901000,13.0%
7508908000,13.0%
7508909000,13.0%
7601101000,13.0%
7601109000,13.0%
7601200010,13.0%
7601200090,13.0%
7602000010,13.0%
7602000090,13.0%
7603100010,13.0%
7603100090,13.0%
7603200000,13.0%
7604101000,13.0%
7604109000,13.0%
7604210000,13.0%
7604291010,13.0%
7604291090,13.0%
7604299000,13.0%
7605110000,13.0%
7605190000,13.0%
7605210000,13.0%
7605290000,13.0%
7606112100,13.0%
7606112900,13.0%
7606119100,13.0%
7606119900,13.0%
7606122000,13.0%
7606123000,13.0%
7606125100,13.0%
7606125900,13.0%
7606129000,13.0%
7606910000,13.0%
7606920000,13.0%
7607111000,13.0%
7607112000,13.0%
7607119000,13.0%
7607190001,13.0%
7607190090,13.0%
7607200000,13.0%
7608100000,13.0%
7608201010,13.0%
7608201090,13.0%
7608209110,13.0%
7608209190,13.0%
7608209910,13.0%
7608209990,13.0%
7609000000,13.0%
7610100000,13.0%
7610900000,13.0%
7611000000,13.0%
7612100000,13.0%
7612901000,13.0%
7612909000,13.0%
7613001000,13.0%
7613009000,13.0%
7614100000,13.0%
7614900000,13.0%
7615101000,13.0%
7615109010,13.0%
7615109090,13.0%
7615200000,13.0%
7616100000,13.0%
7616910000,13.0%
7616991010,13.0%
7616991090,13.0%
7616999000,13.0%
7801100000,13.0%
7801910000,13.0%
7801990000,13.0%
7802000000,13.0%
7804110000,13.0%
7804190000,13.0%
7804200000,13.0%
7806001000,13.0%
7806009000,13.0%
7901111000,13.0%
7901119000,13.0%
7901120000,13.0%
7901200000,13.0%
7902000000,13.0%
7903100000,13.0%
7903900010,13.0%
7903900090,13.0%
7904000000,13.0%
7905000000,13.0%
7907002000,13.0%
7907003000,13.0%
7907009000,13.0%
8001100000,13.0%
8001201000,13.0%
8001202100,13.0%
8001202900,13.0%
8001209000,13.0%
8002000000,13.0%
8003000000,13.0%
8007002000,13.0%
8007003000,13.0%
8007004000,13.0%
8007009000,13.0%
8101100010,13.0%
8101100090,13.0%
8101940000,13.0%
8101960000,13.0%
8101970000,13.0%
8101991000,13.0%
8101999000,13.0%
8102100000,13.0%
8102940000,13.0%
8102950000,13.0%
8102960000,13.0%
8102970000,13.0%
8102990000,13.0%
8103201100,13.0%
8103201900,13.0%
8103209000,13.0%
8103300000,13.0%
8103901100,13.0%
8103901900,13.0%
8103909010,13.0%
8103909090,13.0%
8104110000,13.0%
8104190000,13.0%
8104200000,13.0%
8104300010,13.0%
8104300090,13.0%
8104901000,13.0%
8104902010,13.0%
8104902090,13.0%
8105201000,13.0%
8105202000,13.0%
8105209001,13.0%
8105209010,13.0%
8105209090,13.0%
8105300000,13.0%
8105900000,13.0%
8106001011,13.0%
8106001019,13.0%
8106001091,13.0%
8106001092,13.0%
8106001099,13.0%
8106009010,13.0%
8106009090,13.0%
8107200000,13.0%
8107300000,13.0%
8107900000,13.0%
8108202100,13.0%
8108202910,13.0%
8108202990,13.0%
8108203000,13.0%
8108300000,13.0%
8108901010,13.0%
8108901020,13.0%
8108901090,13.0%
8108902000,13.0%
8108903100,13.0%
8108903210,13.0%
8108903290,13.0%
8108904010,13.0%
8108904090,13.0%
8108909000,13.0%
8109200010,13.0%
8109200090,13.0%
8109300000,13.0%
8109900010,13.0%
8109900090,13.0%
8110101000,13.0%
8110102000,13.0%
8110200000,13.0%
8110900000,13.0%
8111001010,13.0%
8111001090,13.0%
8111009000,13.0%
8112120000,13.0%
8112130000,13.0%
8112190000,13.0%
8112210000,13.0%
8112220000,13.0%
8112290000,13.0%
8112510000,13.0%
8112520000,13.0%
8112590000,13.0%
8112921010,13.0%
8112921090,13.0%
8112922001,13.0%
8112922010,13.0%
8112922090,13.0%
8112923010,13.0%
8112923090,13.0%
8112924010,13.0%
8112924090,13.0%
8112929011,13.0%
8112929019,13.0%
8112929091,13.0%
8112929099,13.0%
8112991000,13.0%
8112992001,13.0%
8112992090,13.0%
8112993000,13.0%
8112994000,13.0%
8112999010,13.0%
8112999090,13.0%
8113001010,13.0%
8113001090,13.0%
8113009010,13.0%
8113009090,13.0%
8201100010,9.0%
8201100090,9.0%
8201300010,9.0%
8201300090,9.0%
8201400010,9.0%
8201400090,9.0%
8201500010,9.0%
8201500090,9.0%
8201600010,9.0%
8201600090,9.0%
8201901010,9.0%
8201901090,9.0%
8201909010,9.0%
8201909090,9.0%
8202100000,13.0%
8202201000,13.0%
8202209000,13.0%
8202310000,13.0%
8202391000,13.0%
8202399000,13.0%
8202400000,13.0%
8202911000,13.0%
8202919000,13.0%
8202991000,13.0%
8202999000,13.0%
8203100000,13.0%
8203200000,13.0%
8203300000,13.0%
8203400000,13.0%
8204110000,13.0%
8204120000,13.0%
8204200000,13.0%
8205100000,13.0%
8205200000,13.0%
8205300000,13.0%
8205400000,13.0%
8205510000,13.0%
8205590000,13.0%
8205600000,13.0%
8205700000,13.0%
8205900000,13.0%
8206000000,13.0%
8207130000,13.0%
8207191000,13.0%
8207199000,13.0%
8207201000,13.0%
8207209000,13.0%
8207300010,13.0%
8207300020,13.0%
8207300090,13.0%
8207400000,13.0%
8207501000,13.0%
8207509000,13.0%
8207601000,13.0%
8207609000,13.0%
8207701000,13.0%
8207709000,13.0%
8207801000,13.0%
8207809000,13.0%
8207901000,13.0%
8207909000,13.0%
8208101100,13.0%
8208101900,13.0%
8208109000,13.0%
8208200000,13.0%
8208300000,13.0%
8208400000,9.0%
8208900000,13.0%
8209001000,13.0%
8209002100,13.0%
8209002900,13.0%
8209003000,13.0%
8209009000,13.0%
8210000000,13.0%
8211100000,13.0%
8211910000,13.0%
8211920000,13.0%
8211930000,13.0%
8211940000,13.0%
8211950000,13.0%
8212100000,13.0%
8212200000,13.0%
8212900000,13.0%
8213000000,13.0%
8214100000,13.0%
8214200000,13.0%
8214900010,13.0%
8214900090,13.0%
8215100000,13.0%
8215200000,13.0%
8215910000,13.0%
8215990000,13.0%
8301100000,13.0%
8301201000,13.0%
8301209000,13.0%
8301300000,13.0%
8301400000,13.0%
8301500000,13.0%
8301600000,13.0%
8301700000,13.0%
8302100000,13.0%
8302200000,13.0%
8302300000,13.0%
8302410000,13.0%
8302420000,13.0%
8302490000,13.0%
8302500000,13.0%
8302600000,13.0%
8303000000,13.0%
8304000000,13.0%
8305100000,13.0%
8305200000,13.0%
8305900000,13.0%
8306100000,13.0%
8306210000,13.0%
8306291000,13.0%
8306299000,13.0%
8306300000,13.0%
8307100000,13.0%
8307900000,13.0%
8308100000,13.0%
8308200000,13.0%
8308900000,13.0%
8309100000,13.0%
8309900000,13.0%
8310000000,13.0%
8311100000,13.0%
8311200000,13.0%
8311300000,13.0%
8311900000,13.0%
8401100000,13.0%
8401200000,13.0%
8401301000,13.0%
8401309000,13.0%
8401401000,13.0%
8401402000,13.0%
8401409010,13.0%
8401409020,13.0%
8401409030,13.0%
8401409090,13.0%
8402111000,13.0%
8402119000,13.0%
8402120010,13.0%
8402120090,13.0%
8402190000,13.0%
8402200000,13.0%
8402900000,13.0%
8403101000,13.0%
8403109000,13.0%
8403900000,13.0%
8404101010,13.0%
8404101090,13.0%
8404102000,13.0%
8404200000,13.0%
8404901000,13.0%
8404909010,13.0%
8404909090,13.0%
8405100000,13.0%
8405900000,13.0%
8406100000,13.0%
8406811000,13.0%
8406812000,13.0%
8406813000,13.0%
8406820000,13.0%
8406900000,13.0%
8407101000,13.0%
8407102010,13.0%
